Key,Value
495344592,Shifylam-Minen
496393199,Ruinen des Gutshofs von Mhusun
497441778,Krypten von Sish
498490387,Rhaj-Gehöft
499538966,Taverne Zum Fliegenden Riesen
500587544,Fegenpfalz
501636224,Bourtenhall
502684832,Ruinen des Grirun-Gerichtshofs
503733446,Bubobia
504782726,Ruinen des Alte-B'aldja-Bauernhofs
505831379,Arkays Furchtsamer Stern
506879971,Kieran-Spielhaus
507928598,Vlucton-Obstgarten
508977225,Rlagt-Plantage
510025804,Larom-Anwesen
511074405,F'oght-Gehöft
512122992,Blusherpfalz
513171575,Herberge Zum Roten Gauner
514220177,Wirtshaus Zu Fledermaus und Kerker
515268759,Bauernhof der Alten T'ugca
516317352,Herberge Zum Rostroten Igel
517366664,Gutshof Lhortin
518415245,Florkan-Gehöft
519463835,Velodred
520512475,Wirtshaus Zum Toten Kerker
521561122,Bibudisu
522609701,Grughtke-Blockhütte
523658404,Hezgaus
524707712,Fhorgarpfalz
525756304,Steingrab des Balthimeon
526804889,Ruinen des Alte-Morntha-Bauernhofs
527853505,Ruinen des F'uth-Gehöfts
528902110,Ghildir-Gerichtshof
529950725,Diver-Gehöft
530999355,Vlirg-Gehöft
532047934,Schenke Zum Fliegenden Skorpion
533096591,Mhurk-Steinbruch
534145858,Grirmin-Gräberfeld
535194585,Sedunnutor
536243174,Grube des Marodas
537291752,Schloss T'eze
538340348,Ruinen des alten Khurtam-Schuppens
539388960,Sederania
540437567,Arkays Gesegnete Dämmerung
541486151,Ruinen von Fherns Wacht
542534751,Glaldin-Turm
543583342,Alter Boild-Schuppen
544632610,Arkays Seliges Omen
545681192,Schenke Zum Silbernen Schädel
546729808,Krilp-Ausgrabung
547778446,M'achon-Gräberfeld
548827033,Schrein für Jode
549875618,Friedhof Thasher
550924196,Wirtshaus Zum Dürstenden Gauner
551972809,Rhanibuo
553021396,Bisars Wacht
554070075,Glerdom-Gehöft
555118670,Arkays Innerer Baum
556167259,Alter Thille-Schuppen
557216594,Herberge Zur Fliegenden Grube
558265179,Ruinen des Gutshofs von Festen
559313778,Rauzt-Ausgrabung
560362360,Vurchta-Gehöft
561410967,Ruinen des V'uctt-Anwesens
562459550,Appera-Gora
563508149,Cyoch'kern-Steinbruch
564556749,Schenke Zum Güldnen Schlund
565605365,Wirtshaus Zum Lachenden Gnom
566653961,Arkays Sanftes Orakel
567702561,Herberge Zum Toten Stachelschwein
568751153,Nhuj-Obstgarten
569800487,Ruinen von Storthall
570849065,Arkays Klagender Stern
571897682,Arkays Innerer Seher
572946261,Skulrarugoths Netz
573994872,Steinbruch des Faichim
575043481,Ruinen des Rishin-Gehöfts
576092130,Kluzon-Obstgarten
577140733,D'othars Wacht
578189329,Schenke Zum Tänzelnden Goblin
579237935,Saofylam-Anwesen
580287209,Gasthaus Zur Tänzelnden Grube
581335828,Damonidax
582384447,Hütte der Alten Slog
583433066,Gasthaus Zu Maus und Hund
584481800,Schenke Zum Tänzelnden Gnom
585531161,Ruinen des Rarhtim-Anwesens
586579741,Alt-Khictstatt
587628343,Flernt-Grabanlage
588676931,Makilliweyn
589725634,Ruinen von Glostehall
590774260,Caectom-Obstgarten
591822845,Makila-Thar
592872152,Arkays Endloser Märtyrer
593920756,Ruinen des alten Mhefylon-Schuppens
594969370,Pheonoccoga
596017981,V'ildam-Gehöft
597066710,Arkays Blutender Aufstieg
598116045,Vert-Gehöft
599164838,D'urdems Feste
600213419,Certen-Gerichtshof
601262816,F'urdin-Gutshof
602311429,Alt-Blarttastatt
603360154,Ruinen von Alt-Faorchthas Schuppen
604408733,Bish-Minen
605457321,Wirtshaus Zum Grünen Stachelschwein
606505916,Arkays Klagendes Omen
607555179,Arkays Ewiger Seher
608603803,Schenke Zum Wilden Krug
609652458,Shrargin-Gerichtshof
610701047,Taverne Zum Rostroten Schwert
611749757,Ruinen des Turms von Saurt
612798348,Arkays Singender Erlöser
613846938,Blarhter-Anwesen
614895519,Atraza
615944820,Demorgona-Kaverne
616993464,Grube des Sahoth
618042073,Faelpan-Grabstätten
619090774,Steingrab des Necromulan
620140129,D'ochun-Gehöft
621188962,Bubastajer
622238277,Zagettuzar
623287082,Festung von Grurk
624336490,Alt-Grigumstatt
625386017,Jalenasia
626434634,Alter Nhelpur-Schuppen
627483221,Ruinen des Fhechun-Anwesens
628531964,Gushompfalz
629580576,Minen von Fhict
630629882,Hütte der Alten Kuldom
631678738,Osumbaweyn
632728020,Morandaga
633776605,Grabstätten von Theght
634825184,Alt-Bauctstatt
635873828,Ceryryla
636922587,Gutshof Choctir
637971932,Khoct-Gehöft
639020732,Gasthaus Zum Weißen Greifen
640069323,Krypta des Magnivus
641118634,Herberge Zu Des Königs Wolf
642167220,B'urars Wacht
643215803,Raarcom-Stollen
644264383,Wirtshaus Zum Tänzelnden Dolch
645312968,Maelinxessas Lager
646361619,Rhanuthunis
647411156,Schenke Zum Lachenden Dschinn
648459938,Gutshof Dhillom
649509246,V'ifyls Wacht
650557832,Bluldem-Gräberfeld
651606434,Versteck von Jubileusia
652655043,Ruinen des Raillir-Anwesens
653703784,Krypten von Khigte
654752399,Ruinen des Mirdur-Gehöfts
655801692,Zitadelle von Raos
656850306,Arkays Innerer Stern
657899140,Hals Taverne
658948456,Schuppen der Alten M'all-si
659997108,Schuppen der Alten Grazfa
661045838,Arkays Blutende Seele
662095196,Reliquiar von Raen
663143800,Agallareg
664192415,Kaverne des Morkitherulla
665241886,Umberadax
666290483,Khufylhall
667339079,Ruinen der Zitadelle von Char
668387721,Ruinen des Turms von Vujan
669436434,Taverne Zum Silbernen Jägersmann
670485772,Schuppen der Alten Lirnja
671534414,Ghafylen-Gräberfeld
672583006,Alter Blilp-Schuppen
673631728,Schenke Zu Maulwurf und Humpen
674680323,Weisen-Monument
675729656,Schenke Zum Rastlosen Krug
676778251,Ruinen des Slajrn-Gehöfts
677826883,Tirkpfalz
678875632,Herberge Zu Fuchs und Skorpion
679924213,Schenke Zu Unke und Oger
680972812,Alter Bairkem-Schuppen
682022157,Atrahaga
683070739,Atrohala
684119343,Ruinen des Sharn-Anwesens
685167926,Taverne Zum Lachenden Goblin
686216505,Alte Nharta-Hütte
687265209,Saorkans Wacht
688313813,Gutshof Maaghtam
689362399,Schuppen der Alten Gart-i
690410978,Jalilli-Korom
691460371,Ruinen des Nich-Obstgartens
692508967,Kalahanu
693557708,Baghahator
694607065,Alt-Muldanstatt
695655820,Arkays Endloser Stern
696704415,Vartom-Gerichtshof
697753005,Ruinen des Gutshofs von Fhurkan
698802314,Arkays Furchtsames Licht
699850927,Friedhof Nazam
700899519,Asmeborgon-Senke
701948302,Skurkgrab
702997649,V'ochim-Gehöft
704046307,Taverne Zum Silbernen Skorpion
705095039,Makehda
706143630,Arkays Blutender Prophet
707192938,Gräber von Terkten
708241575,Moll-Gehöft
709290350,Wirtshaus Zum Rostroten Gauner
710338930,Tulaajsia
711388240,Taverne Zu Löwen und Oger
712436889,Ruinen des Grushrn-Gehöfts
713485651,Wirtshaus Zum Glücklosen Igel
714534963,Klishe-Gehöft
715583569,Alte D'afylti-Hütte
716632162,Gutshof Bactt
717680749,Wadijirius
718730269,Gutshof Kructt
719778864,Ruinen von Schloss C'ostrn
720827443,Gasthaus Zum Lachenden Gauner
721876027,Schenke Zu Fuchs und Wolf
722924794,Ruinen des B'ith-Gehöfts
723973418,Morkorgoniah-Kaverne
725021999,Sluct'kern-Gehöft
726071367,Marothiah-Kaverne
727120135,Elakania
728168713,Vlulder-Gehöft
729218048,Schenke Zu Knappen und Gnom
730266867,Gasthaus Zu Maus und Dschinn
731316182,Schenke Zum Heulenden Jägersmann
732364804,Rhogandarea
733413397,Ruinen des Cyifylun-Anwesens
734461979,Ruinen des Alte-D'oghtsa-Bauernhofs
735510756,Vorppfalz
736560316,Schloss Grish
737609641,Darhtompfalz
738658236,Taverne Zu Zwerg und Gauner
739707049,Herberge Zum Schmutzigen Krug
740756405,Krypten von F'aghtan
741805006,Taverne Zu Feder und Jägersmann
742853586,Cestems Feste
743902197,Cushke-Grabanlage
744950914,Grube des Dispuagex
745999511,Ruinen von Blos' Wacht
747048842,Lezar
748097422,Ruinen des alten Fhistun-Schuppens
749146036,Demulullah-Höhle
750194786,Wirtshaus Zu Luchs und Dschinn
751243373,Sedakat
752291972,Rlajemhall
753341538,Blir-Grabanlage
754391096,Boorches Wacht
755439686,Reliquiar von Sai
756489066,Azlas
757537644,Baoginpfalz
758586390,B'ast-Friedhof
759634970,Faisham-Obstgarten
760683584,Arkays Fröhliche Dämmerung
761733134,Alter Mheldrn-Schuppen
762782474,Rectpfalz
763831075,Kergkehall
764879670,Damohaus
765928466,Djenstätte
766977784,Grarpten-Anwesen
768026400,Chethte-Anwesen
769075183,Kherhtoms Wacht
770123761,Marquis Garomezzars Grab
771173092,Baurp-Plantage
772221673,Baillke-Tunnel
773270266,Alt-Maasjastatt
774319020,Shorpom-Anwesen
775368472,Chris' Gasthaus
776417175,Arkays Innerer Prophet
777465766,Bosom-Obstgarten
778514344,Nern-Laboratorium
779563690,Alt-Gholp-istatt
780612271,Schenke Zum Grünen Schlund
781660875,Arkays Weinendes Relikt
782709506,Fij-Gehöft
783758211,Gasthaus Zum Weißen Schlund
784806813,Arkays Stiller Altar
785855395,Ruinen der Shrarkonpfalz
786904735,Alter Boizim-Schuppen
787953319,Taverne Zu Maulwurf und Krug
789001926,Gasthaus Zu Des Königs Schwert
790050516,Arkays Steter Erlöser
791099126,Taverne Zum Kreischenden Oger
792147861,Fhorkja-Sammelstätte
793196442,Mogoccorea
794245791,Ruinen des Chethir-Anwesens
795294370,Herberge Zum Schmutzigen Riesen
796343009,Rluct-Tunnel
797391587,Feste von Cird'kern
798440176,Rherc-Gehöft
799488772,Bauernhof der Alten Krifylta
800537446,Arkays Singender Prophet
801586797,Grube des Gerorgona
802635396,Loch des Demebrorgon
803683983,Altar von I'ric
804732578,Vefylirhall
805781234,Zenadjer
806829838,V'erpke-Grabanlage
807878443,Wirtshaus Zu Fledermaus und Katze
808927045,Ruinen des Glast-Anwesens
809975625,Djenstatt
811024218,Maelilorgonunah-Loch
812073565,Cevan-Steinbruch
813122173,Arkays Blutende Wiedergeburt
814170791,Gutshof Shrarkte
815219384,Javinkat
816267998,Ruinen von Alt-Kurg-es Schuppen
817316639,Ruren-Obstgarten
818365218,Schenke Zum Heulenden Oger
819413830,D'aghtun-Akademie
820463161,Gasthaus Zum Grünen Dolch
821511768,Arkays Klagender Prophet
822560366,Schenke Zum Kreischenden Bisam
823609057,Gräber von Rlafylta
824657637,Ruinen des Star-Obstgartens
825706215,Blermten-Krypten
826754840,Arkays Ewiger Prophet
827803421,Arkays Stille Seele
828852830,Hütte der Alten Gov
829901465,Schloss M'ellam
830950061,Murcke-Gräberfeld
831998678,Ruinen des Turms von Glashke
833047272,Schuppen der Alten Vlirtki
834095861,Cudeh-Hassi
835144466,Lhactim-Tunnel
836193049,Florgan-Obstgarten
837242382,Arkays Weinender Erlöser
838290972,Ruinen der Rirhter-Blockhütte
839339615,Altar für I'ric
840388213,Ruinen des Vethun-Gehöfts
841436871,Bubadja
842485460,Grison-Steinbruch
843534047,T'ocht-Ruinen
844582667,Schloss Lhurd
845632014,Dugrods Schrein
846680639,Raortar-Turm
847729225,Alt-C'armcastatt
848777810,Burg von Maectt
849826458,Ruinen der Zitadelle von Ghocher
850875070,Schenke Zu Fledermaus und Dolch
851923649,Saerhter-Gehöft
852972246,Mird'kern-Blockhütte
854020841,Zagin-Thar
855070172,Alter Vlachir-Schuppen
856118765,Rlarhton-Gehöft
857167346,Schloss Rashon
858215924,Bausurturm
859264536,Ruinen von Caactes Wacht
860313234,Grabstätten von Birden
861361878,Ruinen des Cell-Anwesens
862411224,Glelltenhall
863459869,Berbehus
864508514,Thuche-Anwesen
865557117,Hütte der Alten Dushon
866606525,Bugar-Anwesen
867655111,Ruinen des Vlorcun-Gehöfts
868703713,Ruinen des Rhorker-Gehöfts
869752300,Fhoshta-Gehöft
870800881,Schenke Zum Glücklosen Schwert
871849507,Schenke Zur Purpurnen Ziege
872898094,Osabi
873946748,Taverne Zum Tänzelnden Kitz
874995353,Festung von Rairur
876043946,Schuppen der Alten Kroshba
877093282,Morenanu
878141863,Caushem-Krypten
879190516,Lhuct-Ausgrabung
880239130,Herberge Zum Roten Humpen
881287709,Morastadata
882336320,Herberge Zu Schwein und Skorpion
883384951,Alte Khoctba-Hütte
884433535,Hexenzirkel der Gipfel
885482974,B'ig-Anwesen
886531601,Ruinen des Krarpen-Gehöfts
887580190,Caoghtun-Gerichtshof
888628769,Cyujrn-Ausgrabung
889677355,Alt-Raeldstatt
890725940,Alt-Klictimstatt
891774523,Gasthaus Zu Zwerg und Oger
892823132,Rhostonturm
893872515,Kreth-Gehöft
894921184,Drachenschwanz
895969874,Baircte-Gehöft
897018455,Alt-Slild-sistatt
898067933,Ruinen der T'orchpfalz
899116609,Ruinen von Fhart'kernhall
900166052,Arkays Inneres Götterbild
901214684,Gutshof Lell
902263311,Trogudon
903311908,Blurgur-Gehöft
904361297,Tasyryjer
905409878,Thurdun-Gehöft
906458467,Puthuton
907507070,Loch des Demileusessa
908555648,Arkays Sanfter Aufstieg
909604319,Baorgam-Anwesen
910653729,Herberge Zu Knappen und Kitz
911702323,Wirtshaus Zur Tänzelnden Fee
912750944,Arkays Blutender Märtyrer
913799595,Alt-Foscastatt
914849027,Wirtshaus Zu Fuchs und Barbaren
915897632,Wirtshaus Zu Maulwurf und Schloss
916946210,M'orchum-Gehöft
917994829,Arkays Heiliges Götterbild
919043436,Ruinen von Berdars Wacht
920092025,Arkays Feuriger Seher
921140604,Veugod-Netz
922189211,Ruinen des Narcun-Anwesens
923238633,Zitadelle von T'ichom
924287217,Ruinen des Tirtom-Anwesens
925335849,Grestin-Gehöft
926385391,B'ifyl-Gehöft
927434158,Tijt-Blockhütte
928483499,Burg von Fharcte
929532181,Ruinen der Festung von Kallir
930580764,Arkays Heilige Dämmerung
931629363,Wirtshaus Zu Des Königs Humpen
932677974,Ruinen von Gristumhall
933726610,Ruinen des Gutshofs von Rlaj
934775971,Arkays Klagender Märtyrer
935824604,Arkays Gesegnete Wiedergeburt
936874109,Alte B'arja-Hütte
937922842,Ruinen von Fulp'kerns Feste
938971483,Lhujums Wacht
940020881,Alt-Rlorktistatt
941069514,Arkays Singende Seele
942118126,F'urgrn-Anwesen
943166774,Dispas-Grotte
944215357,Ruinen des Durp-Gehöfts
945264748,Arkays Furchtsamer Aufstieg
946313348,Blirte-Gehöft
947361946,Sais Reliquiar
948410537,Festung von Nhestom
949459144,Zenopadai
950507739,Caozir-Gewölbe
951556386,Ruinen des Fird-Anwesens
952604968,Gart-Steinbruch
953654343,Wirtshaus Zur Toten Fee
954702950,Javunnunu
955751694,Schrein von Q'Olwen
14527,Gaerhausstatt
1063105,Meisterschwingstatt
2111683,Meistertreu-Gehöft
3160274,Herdlihall
4209819,Weißwies
5258397,Gutshof Kupfanger
6306975,Festung von Aschlist
7355554,Herdanger-Turm
8405139,Kupflist-Gräberfeld
9453737,Kastelleck
10502323,Herberge Zu Maulwurf und Goblin
11551845,Reliquiar von Raen
12600425,Tonnhaupt
13649009,Aschfelden-Friedhof
14697587,Königsschwing-Gerichtshof
15746167,Königsfurt-Gehöft
16794750,Reliquiar von Sai
17843330,Schrein von Q'Olwen
18891919,Raen-Reliquiar
19941459,Zitadelle von Meisterfeld
20990037,Vyctoldas Hexenzirkel
22038638,Riesweg
23087227,Oxenleig
24135807,Herberge Zum Güldnen Stachelschwein
25184391,Grünfelden-Gewölbe
26233905,Yromlipfalz
27282483,Raens Reliquiar
28331075,Herberge Zu Des Teufels Dachs
29379655,Königsfurtstatt
30428236,Hohlwidberg
31476844,Schenke Zum Lachenden Wolf
32526351,Königsli-Anwesen
33574946,Schenke Zum Schmutzigen Greifen
34623526,Julianos' Fröhliches Relikt
35672105,Grünstein-Anwesen
36720709,Jhim Seis Schrein
37769295,Gasthaus Zur Weißen Fee
38817879,Stockwerk
39867389,Agristyr-Laboratorium
40915967,Taverne Zum Purpurnen Schädel
41964546,Uriglihall
43013142,Uriglist-Blockhütte
44061720,Moorhaus-Gehöft
45110299,Bauernhof der Alten Chrystona
46158900,Breitmarkt
47207489,Alte Evelabyth-Hütte
48256069,Ruinen des Turms von Falkstein
49305562,Kupfschmied-Gräberfeld
50354147,Schrein von Jode
51402737,Ypsbergen
52451319,Gutshof Yromanger
53499912,Yromstein-Gehöft
54548494,Wirtshaus Zu Schwein und Skorpion
55597093,Ruinen des Moorhausturms
56646597,Gaerfeldenhall
57695182,Graudorf
58743773,Waldtreus Wacht
59792354,Yromtreu-Schuppen
60840932,Gasthaus Zu Des Teufels Schwert
61889510,Alt-Ysyrryastatt
62938088,Galgmor
63986669,Monument des Weisen
65035265,Wirtshaus Zu Knappen und Hirsch
66083844,Bauernhof der Alten Morgyn
67132425,Dyrtal
68181937,Tannwichen
69230516,Herberge Zu Löwen und Dachs
70279098,Meisterfeldenhall
71327687,Herdlist-Gehöft
72376288,Herdschwing-Obstgarten
73424890,Tannthal
74474390,Tieffeldenheide
75522987,Schenke Zu Biber und Hirsch
76571570,Urigtreu-Obstgarten
77620152,Julianos' Klagender Märtyrer
78668734,Falkanger-Anwesen
79717323,Kupfhaus-Anwesen
80765903,Schenke Zum Silbernen Gnom
81814486,Vladulushall
82863067,Ruinen des alten Waldstein-Schuppens
83912568,Schenke Zum Kreischenden Wolf
84961146,Aldbürg
86009742,Falksteinhall
87058338,Schrein von Mai
88106924,Ostpfad
89155532,Gasthaus Zum Grünen Vogel
90204110,Verlies des Perard
91253606,Schenke Zu Fuchs und Schlund
92302191,Herberge Zu Fledermaus und Jägersmann
93350776,Gaerheim-Gehöft
94399358,Krypten von Bockenschmied
95447936,Yromstein-Anwesen
96496520,Herdhart-Gerichtshof
97545105,Lembürg
98593693,Königsheim-Anwesen
99642276,Grotte des Gerebon
100691785,Riesauhain
101740368,Wirtshaus Zu Schwein und Jägersmann
102788964,Sai-Reliquiar
103837546,Ruinen des Turms von Meisteranger
104886131,Urigfelden-Plantage
105934723,Schrein von Jone
106983303,Gräber von Grünfeld
108031897,Gasthaus Zu Fledermaus und Jägersmann
109081397,Julianos' Weinender Prophet
110130013,Hochkraten
111178591,Julianos' Inneres Licht
112227171,Gasthaus Zu Löwen und Vogel
113275764,Belladolda-Tradition
114324343,Hochheide
115372924,Ruinen des Moorstein-Turms
116421503,Gutshof Yromschwing
117470083,Julianos' Sanfter Stern
118518662,Rittersanger
119568169,Strenners Zuflucht
120616748,Kernmarkt
121665336,Meisteranger-Gerichtshof
122713915,Kernbrügge
123762511,Krummwies
124811089,Moorfeldenpfalz
125859671,Schrein für Jhim Sei
126908249,Gasthaus Zum Tänzelnden Vogel
127956841,Festung von Falkschmied
129006341,Moorschmied-Gehöft
130054920,Ostdorfhain
131103498,Turm von Aschlist
132152078,Bockenfurt-Anwesen
133200665,Bockentreu-Gehöft
134249263,Djenstätte
135297871,Ruinen des Yromangerturms
136346451,Meisterschwing-Anwesen
137395036,Kastelmor
138444536,Urigfeld-Schuppen
139493125,Tonnmüh
140541704,Falkfelden-Obstgarten
141590297,Schrein von Jephre
142638896,Julianos' Gesegnetes Orakel
143687489,Waldfeld-Anwesen
144736983,Schloss Falkheim
145785575,Julianos' Endloses Orakel
146834172,Schutzort von Phen
147882766,Galgwichen
148931349,Gaerschwing-Blockhütte
149979932,Ruinen der alten Gaerheim-Hütte
151028511,Meisterhartpfalz
152077095,Jhim-Sei-Schrein
153126594,Schenke Zu Knappen und Fee
154175177,Bockenfurt-Schuppen
155223763,Herberge Zu Feder und Schloss
156272344,Schrein für Mai
157320925,Alt-Barbyssastatt
158369513,Urighart-Gerichtshof
159418121,Agrynaks Wacht
160466700,Moorheim-Gehöft
161515287,Moorangerpfalz
162564769,Yromli-Anwesen
163613351,Gutshof Yromlist
164661932,Herdschwinghall
165710518,Kabale der Vyctausa
166759113,Taverne Zu Löwen und Hund
167807695,Grimmleig
168856277,Grimmau
169904857,Bauernhof der Alten Morganna
170953438,Aschheimturm
172002016,Stockwid
173050598,Singaufels
174099181,Aldwald
175147766,Herberge Zur Weißen Ziege
176197259,Gasthaus Zum Kreischenden Skorpion
177245857,Wirtshaus Zu Maulwurf und Ziege
178294440,Grünschmied-Turm
179343022,Moromythhall
180391603,Schrein von Vigryl
181440233,Schrein für Q'Olwen
182489721,Wirtshaus Zu Löwen und Gnom
183538307,Gutshof Kupffelden
184586887,Westwerk
185635474,Kastelbrunn
186684057,Kasteltor
187732649,Gaerschmied-Blockhütte
188781236,Zuflucht von Phen
189829826,Alte Vannanna-Hütte
190878404,Schrein für Jode
191927923,Kieran-Theater
192976502,Hochbrügge
194025113,Kupffeld-Anwesen
195073694,Wirtshaus Zu Luchs und Dolch
196122287,Schenke Zur Roten Ziege
197170869,Aschhaus-Anwesen
198220352,Schrein von Ephen
199268935,Julianos' Stetes Omen
200317560,Grab des Morimius
201366140,Möhrwies
202414729,Tannbruch
203463316,Altar von I'ric
204511906,Herberge Zu Maulwurf und Ziege
205561396,Schloss Balthelulon
206609974,Mooranger-Anwesen
207658581,Stockfelden
208707200,Wehrtürm
209755779,Grünfelden-Anwesen
210804360,Meisterfelden-Gräberfeld
211853856,Urighaus-Turm
212902436,Krummstadtfels
213951018,Kirchpfadweiler
214999597,Mittleck
216048185,Taverne Zum Glücklichen Hund
217096786,Schrein von Bandi
218145364,Mittbronn
219193945,Gasthaus Zu Ratte und Humpen
220242523,Taverne Zum Heulenden Stachelschwein
221291104,Bauernhof der Alten Vannyssa
222339685,Julianos' Steter Aufstieg
223389183,Zitadelle von Kupffeld
224437762,Gasthaus Zu Fuchs und Greifen
225486340,Herberge Zu Biber und Schwert
226534926,Julianos' Endloses Götterbild
227583526,Taverne Zum Silbernen Kerker
228632105,Gutshof Waldli
229680691,Kupfliststatt
230729279,Altar für I'ric
231777866,Wirtshaus Zum Grünen Igel
232826448,Aschheim-Plantage
233875026,Aschanger-Gehöft
234923610,Urigfeld-Anwesen
235973089,Quellstadt
237021668,Ypswald
238070297,Yromstein-Gerichtshof
239118883,Yromhart-Anwesen
240167461,Herberge Zu Fuchs und Greifen
241216042,Herdlisthall
